attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60
10744,149,17573,12,4,10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,0
10020,160,18291,1,1,7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,0
7831,136,16054,2,1,10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,0
10949,171,20550,3,1,11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,1
11991,182,21706,4,2,15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,1
15310,209,25228,5,2,15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,1
15241,213,25464,6,2,14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,1
14690,207,23026,7,3,13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,0
13400,169,18700,8,3,15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,0
15712,210,23394,9,3,16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,10891,124,15502,8,3,0
16138,220,25530,10,4,12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,10891,124,15502,8,3,11003,115,14420,9,3,0
12323,184,22118,11,4,12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,10891,124,15502,8,3,11003,115,14420,9,3,11417,122,15210,10,4,0
12422,172,20774,12,4,10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,10891,124,15502,8,3,11003,115,14420,9,3,11417,122,15210,10,4,9878,117,14822,11,4,0
10162,149,19061,1,1,9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,10891,124,15502,8,3,11003,115,14420,9,3,11417,122,15210,10,4,9878,117,14822,11,4,9279,96,12760,12,4,0
9222,148,18180,2,1,13342,188,23332,3,1,15414,190,23232,4,2,14715,198,23903,5,2,12789,166,20545,6,2,10794,124,14538,7,3,10891,124,15502,8,3,11003,115,14420,9,3,11417,122,15210,10,4,9878,117,14822,11,4,9279,96,12760,12,4,8236,93,11758,1,1,0
252,2,360,3,1,2194,18,3240,4,2,1588,18,3240,5,2,2099,16,2880,6,2,2391,18,3240,7,3,2762,18,3240,8,3,2628,18,3240,9,3,2168,16,2880,10,4,2092,18,3240,11,4,2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,0
2194,18,3240,4,2,1588,18,3240,5,2,2099,16,2880,6,2,2391,18,3240,7,3,2762,18,3240,8,3,2628,18,3240,9,3,2168,16,2880,10,4,2092,18,3240,11,4,2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,1
1588,18,3240,5,2,2099,16,2880,6,2,2391,18,3240,7,3,2762,18,3240,8,3,2628,18,3240,9,3,2168,16,2880,10,4,2092,18,3240,11,4,2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,1
2099,16,2880,6,2,2391,18,3240,7,3,2762,18,3240,8,3,2628,18,3240,9,3,2168,16,2880,10,4,2092,18,3240,11,4,2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,1
2391,18,3240,7,3,2762,18,3240,8,3,2628,18,3240,9,3,2168,16,2880,10,4,2092,18,3240,11,4,2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,1
2762,18,3240,8,3,2628,18,3240,9,3,2168,16,2880,10,4,2092,18,3240,11,4,2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,1
2628,18,3240,9,3,2168,16,2880,10,4,2092,18,3240,11,4,2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,0
2168,16,2880,10,4,2092,18,3240,11,4,2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,0
2092,18,3240,11,4,2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,0
2716,18,3240,12,4,2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,0
2205,18,3240,1,1,1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,0
1916,16,2880,2,1,2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,0
2153,16,2880,3,1,2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,0
2420,19,3395,4,2,3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,1
3065,24,4320,5,2,3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,1
3529,26,4680,6,2,4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,0
4003,28,5040,7,3,3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,1
3932,26,4680,8,3,3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,1
3125,22,3960,9,3,2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,1
2544,18,3240,10,4,2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,2702,18,3240,9,3,1
2431,18,3240,11,4,2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,2702,18,3240,9,3,2666,18,3240,10,4,0
2582,18,3240,12,4,2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,2702,18,3240,9,3,2666,18,3240,10,4,2118,16,2880,11,4,1
2483,20,3600,1,1,2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,2702,18,3240,9,3,2666,18,3240,10,4,2118,16,2880,11,4,2733,18,3240,12,4,0
2040,16,2880,2,1,2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,2702,18,3240,9,3,2666,18,3240,10,4,2118,16,2880,11,4,2733,18,3240,12,4,2438,18,3240,1,1,0
2507,18,3240,3,1,2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,2702,18,3240,9,3,2666,18,3240,10,4,2118,16,2880,11,4,2733,18,3240,12,4,2438,18,3240,1,1,1760,16,2880,2,1,1
2625,18,3240,4,2,2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,2702,18,3240,9,3,2666,18,3240,10,4,2118,16,2880,11,4,2733,18,3240,12,4,2438,18,3240,1,1,1760,16,2880,2,1,2770,20,3600,3,1,1
2560,18,3240,5,2,2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,2702,18,3240,9,3,2666,18,3240,10,4,2118,16,2880,11,4,2733,18,3240,12,4,2438,18,3240,1,1,1760,16,2880,2,1,2770,20,3600,3,1,3016,22,3960,4,2,0
2261,16,2880,6,2,2643,19,3240,7,3,2898,18,3240,8,3,2702,18,3240,9,3,2666,18,3240,10,4,2118,16,2880,11,4,2733,18,3240,12,4,2438,18,3240,1,1,1760,16,2880,2,1,2770,20,3600,3,1,3016,22,3960,4,2,2432,16,2880,5,2,1
1991,16,2880,7,3,2606,18,3240,8,3,2301,18,3240,9,3,2365,18,3240,10,4,1829,16,2880,11,4,2366,18,3240,12,4,1862,18,3240,1,1,1471,16,2880,2,1,2295,18,3240,3,1,2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,1
2606,18,3240,8,3,2301,18,3240,9,3,2365,18,3240,10,4,1829,16,2880,11,4,2366,18,3240,12,4,1862,18,3240,1,1,1471,16,2880,2,1,2295,18,3240,3,1,2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,1
2301,18,3240,9,3,2365,18,3240,10,4,1829,16,2880,11,4,2366,18,3240,12,4,1862,18,3240,1,1,1471,16,2880,2,1,2295,18,3240,3,1,2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,0
2365,18,3240,10,4,1829,16,2880,11,4,2366,18,3240,12,4,1862,18,3240,1,1,1471,16,2880,2,1,2295,18,3240,3,1,2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,2406,17,2880,9,3,1
1829,16,2880,11,4,2366,18,3240,12,4,1862,18,3240,1,1,1471,16,2880,2,1,2295,18,3240,3,1,2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,2406,17,2880,9,3,2572,18,3240,10,4,0
2366,18,3240,12,4,1862,18,3240,1,1,1471,16,2880,2,1,2295,18,3240,3,1,2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,2406,17,2880,9,3,2572,18,3240,10,4,1588,16,2880,11,4,0
1862,18,3240,1,1,1471,16,2880,2,1,2295,18,3240,3,1,2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,2406,17,2880,9,3,2572,18,3240,10,4,1588,16,2880,11,4,2312,18,3240,12,4,0
1471,16,2880,2,1,2295,18,3240,3,1,2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,2406,17,2880,9,3,2572,18,3240,10,4,1588,16,2880,11,4,2312,18,3240,12,4,1707,18,3240,1,1,0
2295,18,3240,3,1,2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,2406,17,2880,9,3,2572,18,3240,10,4,1588,16,2880,11,4,2312,18,3240,12,4,1707,18,3240,1,1,1680,16,2880,2,1,1
2264,16,2880,4,2,2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,2406,17,2880,9,3,2572,18,3240,10,4,1588,16,2880,11,4,2312,18,3240,12,4,1707,18,3240,1,1,1680,16,2880,2,1,2797,24,4356,3,1,1
2485,18,3240,5,2,2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,2406,17,2880,9,3,2572,18,3240,10,4,1588,16,2880,11,4,2312,18,3240,12,4,1707,18,3240,1,1,1680,16,2880,2,1,2797,24,4356,3,1,3312,26,4842,4,2,0
2590,18,3240,6,2,2631,18,3240,7,3,2770,18,3240,8,3,2406,17,2880,9,3,2572,18,3240,10,4,1588,16,2880,11,4,2312,18,3240,12,4,1707,18,3240,1,1,1680,16,2880,2,1,2797,24,4356,3,1,3312,26,4842,4,2,2008,16,3024,5,2,0
11344,180,21532,1,1,9956,160,18618,2,1,15593,184,22934,3,1,17514,182,23457,4,2,15803,187,23989,5,2,13408,173,21802,6,2,12754,160,18744,7,3,15749,163,21127,8,3,13958,168,20581,9,3,15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,0
9956,160,18618,2,1,15593,184,22934,3,1,17514,182,23457,4,2,15803,187,23989,5,2,13408,173,21802,6,2,12754,160,18744,7,3,15749,163,21127,8,3,13958,168,20581,9,3,15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,0
15593,184,22934,3,1,17514,182,23457,4,2,15803,187,23989,5,2,13408,173,21802,6,2,12754,160,18744,7,3,15749,163,21127,8,3,13958,168,20581,9,3,15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,1
17514,182,23457,4,2,15803,187,23989,5,2,13408,173,21802,6,2,12754,160,18744,7,3,15749,163,21127,8,3,13958,168,20581,9,3,15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,1
15803,187,23989,5,2,13408,173,21802,6,2,12754,160,18744,7,3,15749,163,21127,8,3,13958,168,20581,9,3,15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,1
13408,173,21802,6,2,12754,160,18744,7,3,15749,163,21127,8,3,13958,168,20581,9,3,15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,1
12754,160,18744,7,3,15749,163,21127,8,3,13958,168,20581,9,3,15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,1
15749,163,21127,8,3,13958,168,20581,9,3,15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,1
13958,168,20581,9,3,15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,1
15989,184,24230,10,4,14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,0
14817,168,24402,11,4,13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,0
13901,163,22483,12,4,12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,0
12161,170,24517,1,1,11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,0
11969,159,20525,2,1,16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,0
16864,186,25020,3,1,21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,1
21570,243,34132,4,2,22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,1
22864,244,34387,5,2,19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,1
19900,230,31951,6,2,21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,1
21415,239,32484,7,3,26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,1
26924,240,34644,8,3,21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,1
21781,216,29816,9,3,20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,1
20647,210,29454,10,4,16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,1
16776,176,23395,11,4,15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,0
15856,177,23546,12,4,14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,0
14013,182,25788,1,1,13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,0
13007,165,23703,2,1,20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,0
20271,237,31578,3,1,24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,1
24979,291,35400,4,2,23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,0
23821,294,33239,5,2,20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,1
20973,288,31102,6,2,22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,1
22825,280,30594,7,3,26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,18593,172,26364,6,2,1
26164,287,33736,8,3,23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,18593,172,26364,6,2,18856,176,26446,7,3,1
23961,284,32643,9,3,24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,18593,172,26364,6,2,18856,176,26446,7,3,21831,178,26948,8,3,1
24816,278,32088,10,4,20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,18593,172,26364,6,2,18856,176,26446,7,3,21831,178,26948,8,3,20735,181,27675,9,3,1
20085,250,30840,11,4,19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,18593,172,26364,6,2,18856,176,26446,7,3,21831,178,26948,8,3,20735,181,27675,9,3,20520,186,28524,10,4,0
19253,230,28396,12,4,17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,18593,172,26364,6,2,18856,176,26446,7,3,21831,178,26948,8,3,20735,181,27675,9,3,20520,186,28524,10,4,17523,168,24808,11,4,0
17240,215,28755,1,1,14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,18593,172,26364,6,2,18856,176,26446,7,3,21831,178,26948,8,3,20735,181,27675,9,3,20520,186,28524,10,4,17523,168,24808,11,4,17211,170,24940,12,4,0
14058,174,22930,2,1,21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,18593,172,26364,6,2,18856,176,26446,7,3,21831,178,26948,8,3,20735,181,27675,9,3,20520,186,28524,10,4,17523,168,24808,11,4,17211,170,24940,12,4,15049,159,24130,1,1,0
21077,216,29634,3,1,17983,163,25016,4,2,20507,188,27852,5,2,18593,172,26364,6,2,18856,176,26446,7,3,21831,178,26948,8,3,20735,181,27675,9,3,20520,186,28524,10,4,17523,168,24808,11,4,17211,170,24940,12,4,15049,159,24130,1,1,13238,136,19856,2,1,1
